rutid,desokod,kommunkod,e,n,lon,lat,befolkning_2025,befolkning_65_plus_2025
4290006696000,2023A0010,2023,429499.998,6696499.997,13.7205737,60.3987063,4,3
4290006725000,2023C1020,2023,429499.998,6725499.999,13.7102611,60.6590186,51,17
4290006726000,2023C1020,2023,429499.998,6726500.0,13.709902,60.6679947,287,78
4290006727000,2023C1020,2023,429499.998,6727499.997,13.7095428,60.6769707,443,132
4290006728000,2023C1030,2023,429499.998,6728499.998,13.7091833,60.6859468,975,251
4290006729000,2023C1030,2023,429499.998,6729500.0,13.7088235,60.6949228,334,101
4290006771000,2039A0010,2039,429499.998,6771500.001,13.693502,61.0719046,3,0
4300006690000,2023A0010,2023,430500.0,6690499.998,13.7407964,60.3450199,6,0
4300006693000,2023A0010,2023,430500.0,6693499.997,13.7397574,60.3719497,7,0
4300006694000,2023A0010,2023,430500.0,6694499.999,13.7394106,60.3809263,3,0
4300006696000,2023A0010,2023,430500.0,6696499.997,13.7387164,60.3988794,3,6
4300006717000,2023A0010,2023,430500.0,6717500.002,13.7313735,60.5873839,3,0
4300006722000,2023A0010,2023,430500.0,6722500.0,13.7296105,60.632265,14,8
4300006723000,2023C1020,2023,430500.0,6723500.001,13.7292572,60.6412412,19,0
4300006724000,2023C1020,2023,430500.0,6724499.997,13.7289037,60.6502173,38,8
4300006725000,2023C1020,2023,430500.0,6725499.999,13.72855,60.6591935,43,14
4300006726000,2023C1010,2023,430500.0,6726500.0,13.728196,60.6681696,150,45
4300006727000,2023C1010,2023,430500.0,6727499.997,13.7278418,60.6771457,484,124
4300006728000,2023C1010,2023,430500.0,6728499.998,13.7274874,60.6861219,684,211
4300006729000,2023C1010,2023,430500.0,6729500.0,13.7271328,60.695098,145,56
4300006797000,2039A0010,2039,430500.0,6797499.999,13.7024687,61.305442,3,3
4310006688000,2023A0010,2023,431500.003,6688500.0,13.759591,60.3272368,4,0
4310006689000,2023A0010,2023,431500.003,6689500.002,13.7592503,60.3362135,3,0
4310006701000,2023A0010,2023,431500.003,6701499.999,13.755145,60.4439329,3,0
4310006722000,2023A0010,2023,431500.003,6722500.0,13.7478844,60.6324372,10,4
4310006723000,2023A0010,2023,431500.003,6723500.001,13.7475362,60.6414135,42,9
4310006724000,2023C1010,2023,431500.003,6724499.997,13.7471877,60.6503897,24,9
4310006725000,2023C1010,2023,431500.003,6725499.999,13.7468391,60.6593659,146,42
4310006726000,2023C1010,2023,431500.003,6726500.0,13.7464902,60.6683421,75,21
4310006727000,2023C1010,2023,431500.003,6727499.997,13.7461411,60.6773183,28,13
4310006728000,2023C1010,2023,431500.003,6728499.998,13.7457918,60.6862945,39,12
4320006721000,2023A0010,2023,432500.001,6721499.998,13.7665013,60.6236306,3,0
4320006795000,2039A0010,2039,432500.001,6795500.001,13.7405168,61.2878429,3,3
4330006772000,2039A0010,2039,433499.999,6772499.997,13.7672598,61.0815766,4,3
4330006794000,2039A0010,2039,433499.999,6794499.999,13.7595248,61.2790392,3,3
4330006795000,2039A0010,2039,433499.999,6795500.001,13.7591705,61.2880147,3,3
4330006796000,2039A0010,2039,433499.999,6796500.002,13.7588161,61.2969901,12,9
4340006683000,2023A0010,2023,434499.998,6683500.003,13.8155273,60.2828477,3,0
4340006716000,2023A0010,2023,434499.998,6716500.001,13.8047004,60.57908,35,9
4340006717000,2023A0010,2023,434499.998,6717500.002,13.8043687,60.5880566,19,9
4340006719000,2023A0010,2023,434499.998,6719500.0,13.8037047,60.6060095,7,0
4340006733000,2023A0010,2023,434499.998,6733500.001,13.7990327,60.731679,3,0
4350006689000,2023A0010,2023,435500.0,6689500.002,13.8316847,60.3368695,3,0
4350006712000,2023A0010,2023,435500.0,6712500.0,13.8242491,60.5433355,19,9
4350006713000,2023A0010,2023,435500.0,6713500.001,13.8239233,60.5523122,36,18
4350006714000,2023A0010,2023,435500.0,6714500.003,13.8235973,60.5612888,4,3
4350006715000,2023A0010,2023,435500.0,6715499.999,13.8232711,60.5702653,21,10
4350006716000,2023A0010,2023,435500.0,6716500.001,13.8229447,60.5792419,127,41
4350006717000,2023A0010,2023,435500.0,6717500.002,13.8226181,60.5882185,16,9
4350006718000,2023A0010,2023,435500.0,6718499.999,13.8222913,60.5971951,15,6
4350006747000,2023A0010,2023,435500.0,6747500.001,13.8127209,60.8575095,3,0
4350006793000,2039A0010,2039,435500.0,6793500.003,13.7971658,61.2703995,11,0
4350006794000,2039A0010,2039,435500.0,6794499.999,13.7968225,61.279375,31,12
4360006688000,2023A0010,2023,436500.002,6688500.0,13.8501096,60.3280504,3,0
4360006713000,2023A0010,2023,436500.002,6713500.001,13.8421527,60.5524714,3,3
4360006715000,2023A0010,2023,436500.002,6715499.999,13.8415106,60.5704247,20,8
4360006726000,2023A0010,2023,436500.002,6726500.0,13.8379643,60.6691671,5,0
4360006727000,2023A0010,2023,436500.002,6727499.997,13.8376407,60.6781435,3,0
4360006732000,2023A0010,2023,436500.002,6732499.999,13.8360194,60.7230258,10,6
4360006733000,2023A0010,2023,436500.002,6733500.001,13.8356945,60.7320023,13,3
4360006735000,2023A0010,2023,436500.002,6735499.998,13.8350441,60.749955,3,0
4360006793000,2039A0010,2039,436500.002,6793500.003,13.8158097,61.2705635,68,18
4360006794000,2039A0010,2039,436500.002,6794499.999,13.8154717,61.279539,99,33
4360006795000,2039A0010,2039,436500.002,6795500.001,13.8151334,61.2885147,3,0
4370006684000,2023A0010,2023,437500.001,6684499.999,13.8694555,60.2922973,18,11
4370006688000,2023A0010,2023,437500.001,6688500.0,13.868214,60.3282057,3,0
4370006689000,2023A0010,2023,437500.001,6689500.002,13.8679031,60.3371828,4,0
4370006692000,2023A0010,2023,437500.001,6692500.001,13.8669693,60.3641138,3,0
4370006693000,2023A0010,2023,437500.001,6693499.997,13.8666576,60.3730908,4,0
4370006694000,2023A0010,2023,437500.001,6694499.999,13.8663458,60.3820678,8,0
4370006733000,2023A0010,2023,437500.001,6733500.001,13.8540256,60.7321602,9,0
4370006734000,2023A0010,2023,437500.001,6734500.002,13.8537057,60.7411366,6,0
4370006736000,2023A0010,2023,437500.001,6736500.0,13.8530651,60.7590895,4,0
4370006737000,2023A0010,2023,437500.001,6737500.001,13.8527445,60.7680659,3,0
4370006741000,2023A0010,2023,437500.001,6741499.997,13.8514599,60.8039715,42,19
4370006742000,2023A0010,2023,437500.001,6742499.999,13.8511383,60.8129478,99,51
4370006790000,2039A0010,2039,437500.001,6790499.998,13.8354507,61.2437977,3,0
4370006793000,2039A0010,2039,437500.001,6793500.003,13.8344538,61.2707249,28,3
4370006794000,2039A0010,2039,437500.001,6794499.999,13.8341211,61.2797005,42,9
4380006678000,2023A0010,2023,438499.999,6678500.001,13.8893668,60.2385867,3,0
4380006680000,2023A0010,2023,438499.999,6680499.999,13.8887587,60.2565412,3,3
4380006683000,2023A0010,2023,438499.999,6683500.003,13.887845,60.2834728,7,3
4380006684000,2023A0010,2023,438499.999,6684499.999,13.8875401,60.29245,4,3
4380006685000,2023A0010,2023,438499.999,6685500.001,13.887235,60.3014271,5,3
4380006734000,2023A0010,2023,438499.999,6734500.002,13.8720421,60.7412921,4,0
4380006742000,2023A0010,2023,438499.999,6742499.999,13.8695158,60.8131037,36,20
4390006683000,2023A0010,2023,439499.997,6683500.003,13.9059249,60.2836229,7,0
4390006756000,2062A0030,2062,439499.997,6756499.999,13.8835132,60.9389264,3,0
4390006757000,2062A0030,2062,439499.997,6757500.0,13.8831988,60.9479027,10,3
4390006758000,2062A0030,2062,439499.997,6758499.997,13.8828842,60.9568789,35,12
4390006759000,2062A0030,2062,439499.997,6759499.998,13.8825694,60.9658552,26,9
4400006756000,2062A0030,2062,440500.0,6756499.999,13.9019636,60.939078,13,0
4400006757000,2062A0030,2062,440500.0,6757500.0,13.9016544,60.9480544,51,21
4400006758000,2062A0030,2062,440500.0,6758499.997,13.9013449,60.9570307,53,27
4400006759000,2062A0030,2062,440500.0,6759499.998,13.9010353,60.966007,34,13
4400006777000,2039A0010,2039,440500.0,6777499.999,13.8954276,61.1275783,11,7
4400006787000,2039A0010,2039,440500.0,6787499.999,13.8922836,61.2173383,3,3
4400006794000,2039A0010,2039,440500.0,6794499.999,13.8900705,61.2801696,3,0
4400006795000,2039A0010,2039,440500.0,6795500.001,13.8897535,61.2891454,3,0
4410006676000,2023A0010,2023,441500.002,6676499.998,13.9441107,60.2210741,3,3
4410006757000,2062A0030,2062,441500.002,6757500.0,13.9201101,60.9482036,54,25
4410006758000,2062A0030,2062,441500.002,6758499.997,13.9198059,60.9571799,33,21
4410006776000,2039A0010,2039,441500.002,6776500.003,13.914296,61.1187525,11,6
4410006777000,2039A0010,2039,441500.002,6777499.999,13.9139879,61.1277286,3,3
4410006786000,2039A0010,2039,441500.002,6786499.998,13.9112068,61.2085131,3,0
4410006794000,2039A0010,2039,441500.002,6794499.999,13.9087208,61.2803208,13,0
4410006795000,2039A0010,2039,441500.002,6795500.001,13.9084092,61.2892967,60,18
4420006703000,2021A0010,2021,442500.0,6703500.002,13.9544291,60.4636039,8,3
4420006758000,2062A0030,2062,442500.0,6758499.997,13.938267,60.9573266,10,3
4420006765000,2062A0030,2062,442500.0,6765500.002,13.9361684,61.0201613,3,0
4420006779000,2039A0010,2039,442500.0,6779500.002,13.9319423,61.1458287,11,6
4420006780000,2039A0010,2039,442500.0,6780499.999,13.931639,61.1548048,11,6
4420006787000,2039A0010,2039,442500.0,6787499.999,13.92951,61.2176374,17,0
4420006794000,2039A0010,2039,442500.0,6794499.999,13.9273712,61.2804695,73,23
4420006795000,2039A0010,2039,442500.0,6795500.001,13.9270649,61.2894454,50,9
4430006682000,2021A0010,2021,443499.998,6682500.001,13.9785266,60.2752214,7,6
4430006703000,2021A0010,2021,443499.998,6703500.002,13.9726094,60.4637452,31,7
4430006706000,2021A0010,2021,443499.998,6706500.001,13.9717576,60.4906767,3,0
4430006756000,2062A0030,2062,443499.998,6756499.999,13.9573157,60.9395178,4,0
4430006757000,2062A0030,2062,443499.998,6757500.0,13.957022,60.9484943,5,3
4430006776000,2039A0010,2039,443499.998,6776500.003,13.9514065,61.1190453,6,3
4430006777000,2039A0010,2039,443499.998,6777499.999,13.951109,61.1280215,34,4
4430006778000,2039A0010,2039,443499.998,6778500.001,13.9508114,61.1369977,113,43
4430006779000,2039A0010,2039,443499.998,6779500.002,13.9505135,61.145974,21,7
4430006780000,2039A0010,2039,443499.998,6780499.999,13.9502154,61.1549501,4,0
4430006793000,2039A0010,2039,443499.998,6793500.003,13.9463227,61.2716396,17,6
4430006794000,2039A0010,2039,443499.998,6794499.999,13.9460219,61.2806156,21,0
4440006702000,2021A0010,2021,444499.997,6702500.001,13.9910685,60.4549067,27,12
4440006703000,2021A0010,2021,444499.997,6703500.002,13.99079,60.463884,83,26
4440006705000,2021A0010,2021,444499.997,6705500.0,13.9902323,60.4818384,13,0
4440006706000,2021A0010,2021,444499.997,6706500.001,13.9899532,60.4908156,27,9
4440006707000,2021A0010,2021,444499.997,6707499.998,13.9896739,60.4997928,8,0
4440006756000,2062A0030,2062,444499.997,6756499.999,13.9757667,60.9396594,3,6
4440006777000,2039A0010,2039,444499.997,6777499.999,13.9696699,61.1281641,16,6
4440006778000,2039A0010,2039,444499.997,6778500.001,13.9693775,61.1371404,86,35
4440006793000,2039A0010,2039,444499.997,6793500.003,13.9649682,61.2717831,17,9
4440006794000,2039A0010,2039,444499.997,6794499.999,13.9646727,61.2807591,6,0
4450006702000,2021A0010,2021,445499.999,6702500.001,14.0092443,60.455043,16,7
4450006703000,2021A0010,2021,445499.999,6703500.002,14.0089707,60.4640203,67,17
4450006704000,2021A0010,2021,445499.999,6704499.998,14.008697,60.4729976,20,3
4450006705000,2021A0010,2021,445499.999,6705500.0,14.0084231,60.4819749,145,68
4450006706000,2021A0010,2021,445499.999,6706500.001,14.0081491,60.4909521,39,6
4450006778000,2039A0010,2039,445499.999,6778500.001,13.9879438,61.1372806,3,3
4450006792000,2039A0010,2039,445499.999,6792500.001,13.983904,61.2629478,4,3
4450006793000,2039A0010,2039,445499.999,6793500.003,13.983614,61.271924,11,6
4460006702000,2021A0010,2021,446500.002,6702500.001,14.0274202,60.4551769,3,3
4460006704000,2021A0010,2021,446500.002,6704499.998,14.026883,60.4731315,6,0
4460006705000,2021A0010,2021,446500.002,6705500.0,14.0266141,60.4821088,86,23
4460006706000,2021A0010,2021,446500.002,6706500.001,14.0263451,60.4910862,32,0
4460006755000,2062A0030,2062,446500.002,6755499.998,14.0129474,60.9309582,3,3
4460006788000,2039C1010,2039,446500.002,6788500.0,14.0036814,61.2271813,3,0
4460006791000,2039A0010,2039,446500.002,6791500.0,14.0028291,61.2541099,3,3
4460006792000,2039A0010,2039,446500.002,6792500.001,14.0025446,61.2630862,50,21
4460006793000,2039A0010,2039,446500.002,6793500.003,14.0022599,61.2720624,57,18
4460006794000,2039A0010,2039,446500.002,6794499.999,14.0019751,61.2810385,18,6
4470006678000,2021A0010,2021,447500.0,6678500.001,14.0518702,60.239847,12,0
4470006703000,2021A0010,2021,447500.0,6703500.002,14.0453328,60.4642856,8,3
4470006704000,2021A0010,2021,447500.0,6704499.998,14.0450691,60.473263,27,11
4470006705000,2021A0010,2021,447500.0,6705500.0,14.0448053,60.4822403,48,6
4470006706000,2021A0010,2021,447500.0,6706500.001,14.0445412,60.4912177,3,0
4470006753000,2062A0030,2062,447500.0,6753500.0,14.0319387,60.9131387,6,3
4470006786000,2039C1010,2039,447500.0,6786499.998,14.0228576,61.2093642,27,8
4470006787000,2039C1010,2039,447500.0,6787499.999,14.0225794,61.2183405,88,26
4470006788000,2039C1010,2039,447500.0,6788500.0,14.0223009,61.2273168,54,13
4470006789000,2039C1010,2039,447500.0,6789499.997,14.0220223,61.2362931,59,15
4470006791000,2039C1020,2039,447500.0,6791500.0,14.0214645,61.2542456,82,19
4470006792000,2039A0010,2039,447500.0,6792500.001,14.0211854,61.2632219,9,3
4480006703000,2021A0010,2021,448499.998,6703500.002,14.063514,60.4644145,14,3
4480006704000,2021A0010,2021,448499.998,6704499.998,14.0632554,60.4733919,112,23
4480006705000,2021A0010,2021,448499.998,6705500.0,14.0629965,60.4823693,9,0
4480006785000,2039C1010,2039,448499.998,6785500.001,14.0417395,61.2005207,78,27
4480006786000,2039C1010,2039,448499.998,6786499.998,14.0414667,61.2094971,108,28
4480006787000,2039C1010,2039,448499.998,6787499.999,14.0411938,61.2184735,118,25
4480006788000,2039C1010,2039,448499.998,6788500.0,14.0409206,61.2274498,632,182
4480006789000,2039C1010,2039,448499.998,6789499.997,14.0406473,61.2364261,631,163
4480006790000,2039C1020,2039,448499.998,6790499.998,14.0403738,61.2454025,44,12
4480006791000,2039C1020,2039,448499.998,6791500.0,14.0401001,61.2543788,252,81
4480006792000,2039C1020,2039,448499.998,6792500.001,14.0398263,61.2633551,32,14
4490006682000,2021A0010,2021,449500.001,6682500.001,14.0869846,60.2760112,4,0
4490006703000,2021A0010,2021,449500.001,6703500.002,14.0816955,60.464541,3,3
4490006704000,2021A0010,2021,449500.001,6704499.998,14.0814418,60.4735184,38,14
4490006735000,2062A0030,2062,449500.001,6735499.998,14.0734976,60.7518136,3,0
4490006736000,2062A0030,2062,449500.001,6736500.0,14.0732387,60.7607907,4,0
4490006749000,2062A0030,2062,449500.001,6749499.999,14.0698575,60.8774913,4,3
4490006783000,2039A0010,2039,449500.001,6783499.998,14.060878,61.1826981,10,3
4490006784000,2039A0010,2039,449500.001,6784500.0,14.0606109,61.1916746,73,22
4490006785000,2039C1010,2039,449500.001,6785500.001,14.0603436,61.200651,37,6
4490006786000,2039C1010,2039,449500.001,6786499.998,14.0600761,61.2096274,49,10
4490006787000,2039C1010,2039,449500.001,6787499.999,14.0598084,61.2186038,245,104
4490006788000,2039C1010,2039,449500.001,6788500.0,14.0595406,61.2275803,51,13
4490006790000,2039C1020,2039,449500.001,6790499.998,14.0590044,61.245533,6,3
4490006791000,2039C1020,2039,449500.001,6791500.0,14.058736,61.2545094,132,30
4490006792000,2039C1020,2039,449500.001,6792500.001,14.0584675,61.2634857,8,0
4490006793000,2039A0010,2039,449500.001,6793500.003,14.0581988,61.2724621,4,4
4490006799000,2039A0010,2039,449500.001,6799500.001,14.0565828,61.3263198,4,3
4500006677000,2021A0010,2021,450500.003,6677499.999,14.1062857,60.231245,6,0
4500006680000,2021A0010,2021,450500.003,6680499.999,14.1055517,60.2581785,4,0
4500006681000,2021A0010,2021,450500.003,6681500.0,14.1053067,60.2671564,3,0
4500006703000,2021A0010,2021,450500.003,6703500.002,14.0998771,60.4646649,5,0
4500006704000,2021A0010,2021,450500.003,6704499.998,14.0996285,60.4736424,16,3
4500006729000,2062A0030,2062,450500.003,6729500.0,14.0933608,60.6980761,11,9
4500006753000,2062A0030,2062,450500.003,6753500.0,14.087248,60.913525,3,3
4500006782000,2039A0010,2039,450500.003,6782500.002,14.0797333,61.1738493,10,3
4500006783000,2039A0010,2039,450500.003,6783499.998,14.0794717,61.1828258,71,22
4500006784000,2039A0010,2039,450500.003,6784500.0,14.0792098,61.1918023,55,16
4500006785000,2039A0010,2039,450500.003,6785500.001,14.0789478,61.2007788,21,6
4500006790000,2039C1020,2039,450500.003,6790499.998,14.0776351,61.245661,6,0
4500006791000,2039C1020,2039,450500.003,6791500.0,14.0773721,61.2546374,113,24
4500006792000,2039C1020,2039,450500.003,6792500.001,14.0771089,61.2636138,66,28
4500006793000,2039A0010,2039,450500.003,6793500.003,14.0768455,61.2725902,17,0
4510006692000,2021A0010,2021,451500.001,6692500.001,14.1207281,60.3660324,3,3
4510006729000,2062A0030,2062,451500.001,6729500.0,14.1116741,60.6981988,10,5
4510006742000,2062A0030,2062,451500.001,6742499.999,14.1084414,60.8149017,3,0
4510006775000,2062A0030,2062,451500.001,6775500.002,14.1001118,61.1111381,3,3
4510006776000,2062A0030,2062,451500.001,6776500.003,14.0998566,61.1201147,3,3
4510006782000,2039A0010,2039,451500.001,6782500.002,14.0983218,61.1739743,11,6
4510006783000,2039A0010,2039,451500.001,6783499.998,14.0980654,61.1829509,17,9
4510006791000,2039C1020,2039,451500.001,6791500.0,14.0960082,61.2547629,10,3
4510006792000,2039A0010,2039,451500.001,6792500.001,14.0957503,61.2637393,24,10
4510006793000,2039A0010,2039,451500.001,6793500.003,14.0954922,61.2727158,5,0
4510006794000,2039A0010,2039,451500.001,6794499.999,14.095234,61.2816921,98,25
4510006795000,2039A0010,2039,451500.001,6795500.001,14.0949756,61.2906686,3,6
4520006680000,2021A0010,2021,452499.999,6680499.999,14.1416861,60.258417,18,10
4520006681000,2021A0010,2021,452499.999,6681500.0,14.141451,60.2673949,3,0
4520006692000,2021A0010,2021,452499.999,6692500.001,14.138855,60.3661509,4,4
4520006733000,2062A0030,2062,452499.999,6733500.001,14.1290163,60.7342279,4,3
4520006744000,2062A0030,2062,452499.999,6744500.002,14.1263321,60.8329766,4,3
4520006775000,2062A0030,2062,452499.999,6775500.002,14.1186636,61.1112603,3,0
4520006783000,2039A0010,2039,452499.999,6783499.998,14.1166593,61.1830734,5,0
4520006794000,2039A0010,2039,452499.999,6794499.999,14.1138863,61.2818152,55,12
4520006795000,2039A0010,2039,452499.999,6795500.001,14.1136332,61.2907916,3,3
4530006681000,2021A0010,2021,453499.998,6681500.0,14.1595234,60.2675105,3,0
4530006736000,2062A0030,2062,453499.998,6736500.0,14.1466355,60.7612775,16,9
4530006737000,2062A0030,2062,453499.998,6737500.001,14.146397,60.7702547,18,6
4530006738000,2062A0030,2062,453499.998,6738499.998,14.1461582,60.7792319,4,0
4530006776000,2062A0030,2062,453499.998,6776500.003,14.1369708,61.1203566,5,3
4530006794000,2039A0010,2039,453499.998,6794499.999,14.1325387,61.2819357,3,0
4540006675000,2085A0020,2085,454500.0,6675500.001,14.178945,60.2137556,7,6
4540006680000,2021A0020,2021,454500.0,6680499.999,14.1778212,60.2586457,6,0
4540006681000,2021A0020,2021,454500.0,6681500.0,14.177596,60.2676237,3,0
4540006682000,2021A0010,2021,454500.0,6682500.001,14.1773706,60.2766016,3,0
4540006701000,2021A0010,2021,454500.0,6701499.999,14.1730616,60.4471805,4,0
4540006737000,2062A0030,2062,454500.0,6737500.001,14.1647517,60.7703702,3,3
4540006738000,2062A0030,2062,454500.0,6738499.998,14.1645181,60.7793474,42,18
4540006739000,2062A0030,2062,454500.0,6739499.999,14.1642844,60.7883246,3,0
4540006744000,2062A0030,2062,454500.0,6744500.002,14.1631134,60.8332107,3,0
